mass,lifetime,type,Z,mass_final,remnant_mass,Ce,Kr,He,Cd,Na,Zr,Os,Ar,Ge,In,Rh,Mn,Pb,Dy,Si,Fe,Hf,N,I,Nb,S,Rb,Br,Xe,Tm,Cs,O,Nd,Ho,W,Ga,V,H,Te,La,Cu,Sb,Cl,Lu,Ti,B,Sm,Th,Ni,Ta,Mo,Au,Al,Pd,Ag,C,Se,Eu,Ne,Pt,Li,Hg,U,Bi,Yb,Co,Sr,Zn,Sn,Be,K,Cr,As,Ru,F,Tl,Ca,P,Pr,Y,Sc,Gd,Er,Ba,Mg,Tb,Re,Ir
22.0,,cc,0.002787986920611889,22.0,1.9096,5.838646816389918e-10,1.0970352506669854e-07,0.3289419259945049,7.199927328475291e-10,2.629161191414805e-05,1.9564854358300482e-08,4.485131903794848e-10,0.0021919737309859435,4.6784451777963614e-07,7.755012344204198e-11,1.421609325847171e-10,2.8435869868195756e-05,9.674149842710949e-09,2.980970513279975e-10,0.01886074891490463,0.006597694724843709,9.168356528491217e-11,0.0005736597479393142,5.012891729383188e-10,2.5929100465894156e-10,0.011294826382252219,1.765873252896906e-08,2.9790546728785893e-08,2.9790337673714804e-09,3.411699119977701e-11,2.0674351929279658e-10,0.14893567616871742,6.046634213355633e-10,5.879823199139888e-11,6.992503384701151e-11,1.5339117190299844e-07,1.0827487257595667e-06,0.4639663800060228,2.2398864134113807e-09,1.8104014355114883e-10,2.33061561740931e-06,1.3674541074343966e-10,0.00017017759726038308,2.5370993111137657e-11,1.564332208417951e-05,4.177861067972764e-08,4.29526340938956e-10,0.0,0.0002450522936327798,1.3980017869231077e-11,1.0797286266077332e-09,1.782214390952893e-10,0.00019950921833313424,6.001063194361487e-10,1.9188617449129935e-10,0.010827746336558754,1.8512626428542992e-07,5.269347549078167e-11,0.004020662256600167,1.2172986600565444e-09,7.47749408672799e-09,5.700072173774541e-10,0.0,1.667353561900211e-10,1.7273284752916817e-10,8.482459284036158e-06,5.300628658463745e-08,6.509972743200733e-06,1.7688817544697967e-09,6.350246884083941e-13,0.00011820043901564927,0.00010824165720941345,2.7113895193724366e-08,7.377754549436548e-10,2.1708378130848565e-07,1.1066006649942261e-10,0.0007003525953410584,0.00018899026400668976,9.095687492533749e-11,9.483285549317085e-09,2.0436725998486843e-07,2.003515694062836e-10,2.0461036116752281e-10,2.350042308764385e-09,0.0019679871978656475,3.958248715804564e-11,3.71861685182973e-11,4.836917134551826e-10
22.0,,cc,0.0018743755348960272,22.0,1.88825,3.3324345221077237e-10,4.2561768120626e-08,0.3256056522182307,4.281302223824381e-10,2.2899399604708687e-05,8.796484642062475e-09,2.862727758648551e-10,0.0023952180184220666,2.210159831939041e-07,4.9511753079667364e-11,8.978532449935982e-11,2.3321093390679578e-05,9.013887404129426e-09,2.0953929916591048e-10,0.019235663728914686,0.006076306099668105,5.9882327495121e-11,0.00038384618444441685,3.194028366502169e-10,1.370800651360523e-10,0.011593389390779025,6.1096175121508575e-09,1.222021952341293e-08,1.8827070245006024e-09,2.4402103248101235e-11,1.306296070704936e-10,0.1558842989794523,3.9135763919102017e-10,3.8925901525227785e-11,4.28551319502281e-11,7.457451489800738e-08,8.955170484915535e-07,0.46083260520014424,1.4193107511777941e-09,1.056562357825649e-10,2.087501087672629e-06,8.485119395378324e-11,0.00016287145574104688,1.6805216850845897e-11,1.4737039491839347e-05,3.758756572650316e-08,2.9852912849453677e-10,0.0,0.0002157628500752048,9.30066433801136e-12,6.211720511641205e-10,1.2086367422029412e-10,0.00020663592178701506,3.5967571195942674e-10,1.2120924335276642e-10,0.010311028925876663,7.745899784951582e-08,3.349991920146183e-11,0.0037474459457779653,8.637693487637824e-10,6.701206391785896e-09,4.56959041356421e-10,0.0,1.2338409138936194e-10,1.1471731699131105e-10,7.106989695078747e-06,2.0838083210063768e-08,6.1597865576093565e-06,1.056190038161771e-09,4.3477419916218133e-13,0.00012740120079058262,9.52893910276331e-05,1.1517446268972116e-08,4.4188138774596935e-10,1.827677850013052e-07,7.078747498352953e-11,0.0007490713452218727,0.00017607269382326253,5.506830584111278e-11,3.956910761122229e-09,1.8181709697067633e-07,1.271247504568225e-10,1.4427297475356447e-10,1.3945917187713651e-09,0.00212307879722053,2.6059094807761632e-11,2.3627978669185926e-11,3.1736870237547703e-10
22.0,,cc,0.0007006202959780097,22.0,1.9004,8.819961591275448e-11,4.6738263448028815e-09,0.3268709580290155,1.1705188162948516e-10,1.3454098589026647e-05,1.3860835539015704e-09,9.894026746800934e-11,0.0022715612497960155,2.1446715357519556e-08,1.4847862644032717e-11,2.8529721984517106e-11,2.1019721785508173e-05,8.294450138311212e-09,9.556572767617266e-11,0.0201889321180521,0.006231772827319947,2.6515219208342455e-11,0.00015303923461163407,1.0689565961511672e-10,2.962889808752413e-11,0.011624159840494341,6.577523930824495e-10,1.0919222273080061e-09,6.252510995243688e-10,1.2078150808971324e-11,4.3406485701207987e-11,0.15655083281110074,1.8247731298135286e-10,1.5020000398017872e-11,1.6134181774761686e-11,9.192774980596629e-09,7.828768482954885e-07,0.4591763080521504,4.714592728213497e-10,2.7491224700989075e-11,2.616058031005593e-06,2.7336464407251887e-11,0.00012759572329797608,6.757905132440446e-12,1.4329316508786246e-05,3.699053379171725e-08,1.9136256940436626e-10,0.0,0.0002063276647296464,4.085952407013075e-12,1.6283423550717423e-10,5.318663057971303e-11,0.00018038468427232385,1.0140385878325939e-10,3.849902485621604e-11,0.010809698531314057,6.850429361778344e-09,1.116743616788394e-11,0.0024152822444227745,4.098605046866604e-10,5.17916341270473e-09,2.870050150251746e-10,0.0,7.051483611614162e-11,4.922266612270891e-11,5.61294752134371e-06,2.456676302015961e-09,7.805976503014985e-06,3.048289418694899e-10,2.5692799856713567e-13,9.655922754681685e-05,0.00010498143948138273,8.962417162530598e-10,1.2872569603375192e-10,1.104036896256642e-07,3.0363191307289693e-11,0.0007516048081522568,0.00014505612051981135,1.7402634878306037e-11,5.288562956476746e-10,9.758602161237039e-08,4.321508835996736e-11,6.825381599633823e-11,3.702568210312644e-10,0.0020291005791160024,1.0110499711437044e-11,8.318220263089814e-12,1.1806040916237142e-10
22.0,,cc,0.0002640369638765966,22.0,1.9378,3.7456251059205866e-11,1.2360727138598958e-09,0.33187643010238155,3.9421738393595916e-11,7.980879464864271e-06,3.846399696942509e-10,3.710991466539064e-11,0.002148832641400246,3.236485530001695e-09,4.7561733010337845e-12,9.623919610012859e-12,2.1147381643089987e-05,8.141357877002521e-09,4.7072240332565716e-11,0.01948733837764552,0.006807588069603532,1.5774969843785824e-11,6.469707210575112e-05,3.6450688359202875e-11,7.644425835651125e-12,0.011177763402119407,1.8190029009779584e-10,2.3205032349393384e-10,2.1192356770443913e-10,6.519923039347629e-12,1.4632443101952925e-11,0.1485266934339205,1.1313101255096649e-10,6.39610810379719e-12,8.155112599814578e-12,3.2265185273798488e-09,7.54197969315429e-07,0.46282262690826526,1.5825296826868437e-10,7.570714976423324e-12,2.6071682068766137e-06,8.971119817367986e-12,0.00010222941651463947,3.070583535205511e-12,1.4067132099171575e-05,3.706563248297794e-08,1.6342403624727095e-10,0.0,0.00021945600927615114,2.1094080908374954e-12,5.15487334390047e-11,3.161652261466838e-11,0.00015899402857114372,3.3630309736718805e-11,1.2936318050861816e-11,0.010712439642711168,1.3680789743896482e-09,3.825049097307374e-12,0.002696423757115371,2.494120599934205e-10,4.334970508717887e-09,2.2615588519703718e-10,0.0,5.143354168535854e-11,2.6345709842390166e-11,5.678140981547388e-06,4.944746338886064e-10,8.60011484682637e-06,9.748502856117472e-11,2.0887140991516384e-13,7.584767822073352e-05,0.00010634803750336457,1.139610810379719e-10,4.3196459012471216e-11,1.0854093768380337e-07,1.6811227083769478e-11,0.0007585175084372633,0.00011928751582578181,8.175922879843684e-12,9.169233683245107e-11,6.78549710400654e-08,1.56299830028611e-11,3.6905503882924114e-11,9.781300156513243e-11,0.002078012830098394,4.224955388741015e-12,3.2147122449183038e-12,4.8325258446232216e-11
22.0,,cc,0.00010009901622281853,22.0,1.93206,3.932794297770474e-11,4.002150195784918e-10,0.3366225397823593,1.9414498947076778e-11,4.375431658655547e-06,1.8519181340984673e-10,1.4600992428719638e-11,0.002215048507853821,1.5870711194073729e-09,1.894265181179533e-12,3.4721550891621165e-12,2.244824331745062e-05,8.090872805081139e-09,3.800894361852786e-11,0.018316279099897647,0.007318802716272823,1.1036999811639858e-11,2.8505103164550022e-05,1.2659944169655679e-11,2.3533706000715572e-12,0.011120574679264538,5.842941527630639e-11,7.447002532397446e-11,7.883708542082545e-11,5.187428306044368e-12,5.134109430265388e-12,0.1435782242317846,1.2047270920682445e-10,3.643712309285357e-12,4.663575832895653e-12,2.696785669082128e-09,8.048219149548981e-07,0.46518178470864474,5.447730908105167e-11,2.6901715372878335e-12,2.4308688385554267e-06,2.958290686537831e-12,9.059086283893612e-05,1.8963340532212075e-12,1.4636979613752084e-05,3.342869103654885e-08,1.754825896429828e-10,0.0,0.0002265164328446268,1.3493219533245567e-12,2.175483382948125e-11,1.8507828905209005e-11,0.00011683959589275232,1.46014688104509e-11,4.7360466495315414e-12,0.010484143325124552,4.40539138546358e-10,1.3201903135050235e-12,0.0020841428118680842,1.407292173486666e-10,3.4636787218817675e-09,1.4385709245692383e-10,0.0,4.442125101031795e-11,1.9180538710002125e-11,5.083431582912845e-06,1.0859481840188878e-10,8.621318328637619e-06,3.839924327060974e-11,1.5849957693714452e-13,6.200331523813605e-05,0.0001169531229413682,3.190591560469087e-11,1.6997524409580653e-11,8.497284723793274e-08,1.2211627102732019e-11,0.0008117513129982238,0.00010400868250552873,6.921487706261829e-12,1.8763510355322966e-11,6.243241707918202e-08,6.9162014137973306e-12,3.099299678990469e-11,2.8136066781144454e-11,0.0014623523889347886,2.7474120412957184e-12,1.3603339455868416e-12,2.4354268549736545e-11
22.0,,cc,3.8125610429710555e-05,22.0,1.9096,2.2479806275634136e-11,1.3452349380798791e-10,0.32990690384462235,1.0970290785648867e-11,6.177726675427069e-06,1.5026842671126505e-10,9.603023334527934e-12,0.0022772241127702784,1.3195987138135629e-09,9.653700274758095e-13,1.3174252379245812e-12,1.921136463186398e-05,7.974247401744117e-09,4.315126129892884e-11,0.019640302831202962,0.006397149877254808,1.2365282921196194e-11,1.3818893600923823e-05,4.4094343567076825e-12,9.063980806753475e-13,0.011450816707332858,2.0111894238044046e-11,2.4788555728108947e-11,3.1342621351491266e-11,6.072452514633855e-12,1.9307181539441727e-12,0.15367178153486244,1.102482300003982e-10,3.5171972683470716e-12,5.033358718591964e-12,2.70533135228766e-09,7.160329659937085e-07,0.4606971557811691,1.9114863815553696e-11,1.0842323398239955e-12,2.829000418110142e-06,9.974360888782703e-13,9.855199498267832e-05,1.899191414805081e-12,1.3878726293154943e-05,3.028138608489627e-08,1.440361214311313e-10,0.0,0.0002003806046898021,1.6555256241787123e-12,1.0225732190498947e-11,1.854910803169673e-11,0.00014846842272926372,7.029237844940869e-12,1.8599331023772548e-12,0.010516521015012145,1.5365791621869154e-10,4.5322044359495086e-13,0.0018960718701469359,1.8469153028312033e-10,3.6284939025604277e-09,1.9778654680842595e-10,0.0,4.2516873730737076e-11,2.00415367538725e-11,6.397035399992037e-06,2.9256211922112055e-11,1.0759447878787878e-05,1.945260522438578e-11,1.3264444709911202e-13,7.371100226974076e-05,0.00010432777152271731,1.0580426472345001e-11,7.319441126109983e-12,7.90123641142038e-08,1.0975022896507786e-11,0.000800488102769757,0.00011290367538724964,4.443475490781667e-12,5.226376776968104e-12,6.548102576354876e-08,4.2198523672998046e-12,3.277024250388245e-11,1.1218980209453274e-11,0.0019332693724365868,2.516256520527217e-12,9.596523712818062e-13,2.048879066618883e-11
22.0,,cc,5.59474797847092e-06,22.0,2.03627,8.239489814779102e-13,2.2478972115932245e-10,0.339198365636081,5.2549132852427874e-12,2.1096007609800376e-05,1.19828028129012e-10,4.547818368611477e-13,0.001527787366877833,1.5660115619676288e-09,2.658441082903846e-13,3.5092690594392937e-13,2.9251647863400278e-05,8.830624337235577e-09,4.228723790594243e-13,0.01302008532473641,0.009810697242499274,1.2842579517955814e-12,7.295916143927013e-06,6.31525271079102e-13,1.902670492938945e-12,0.009609402580780246,5.471407397315032e-11,3.148905540197147e-11,4.524710061696888e-12,4.720405455293174e-14,2.6536023077851687e-13,0.12214977297929798,2.065906922203416e-12,7.948965448841474e-14,1.4007156979181747e-13,2.745065927058721e-09,9.777091275027263e-07,0.4777423913346354,2.9354195834145224e-12,1.3192817574671668e-13,2.0997649236891106e-06,3.346453793955338e-13,3.562710976355622e-05,3.157868644787322e-14,1.71129609220822e-05,5.178869129165741e-08,4.4631915578902325e-12,6.573571171319188e-16,0.0003062874883195676,2.140575333367061e-14,8.509243613292706e-12,1.054487312741657e-11,0.0001823101194015347,3.0743082580259306e-12,5.184166485922221e-13,0.012502322887556585,1.8991519620832385e-10,5.464064080209461e-14,0.006975166739882777,1.479113547418243e-12,8.468832862395957e-09,9.971101181993546e-11,7.689406989575596e-17,8.781775750323212e-11,6.068966570876285e-13,5.777427364525567e-06,3.165698544310107e-11,9.145697588576884e-06,6.031024212409206e-12,3.419871937759127e-13,2.8654155310655877e-05,0.00014856115755923366,1.9901491354571517e-11,3.752186089473259e-12,4.0253098995027486e-07,1.128644296431579e-11,0.0009348871468041792,4.8489635954804046e-05,1.3298516860326204e-13,1.186085966900975e-11,2.334448522395364e-08,2.0155750052720612e-13,3.76051168794609e-13,1.5069984416739756e-12,0.005685735932112887,3.965230946321153e-14,4.028220177291518e-14,6.644449709548266e-13
22.0,,cc,0.0,22.0,2.03627,8.239489814779102e-13,2.2478972115932245e-10,0.339198365636081,5.2549132852427874e-12,2.1096007609800376e-05,1.19828028129012e-10,4.547818368611477e-13,0.001527787366877833,1.5660115619676288e-09,2.658441082903846e-13,3.5092690594392937e-13,2.9251647863400278e-05,8.830624337235577e-09,4.228723790594243e-13,0.01302008532473641,0.009810697242499274,1.2842579517955814e-12,7.295916143927013e-06,6.31525271079102e-13,1.902670492938945e-12,0.009609402580780246,5.471407397315032e-11,3.148905540197147e-11,4.524710061696888e-12,4.720405455293174e-14,2.6536023077851687e-13,0.12214977297929798,2.065906922203416e-12,7.948965448841474e-14,1.4007156979181747e-13,2.745065927058721e-09,9.777091275027263e-07,0.4777423913346354,2.9354195834145224e-12,1.3192817574671668e-13,2.0997649236891106e-06,3.346453793955338e-13,3.562710976355622e-05,3.157868644787322e-14,1.71129609220822e-05,5.178869129165741e-08,4.4631915578902325e-12,6.573571171319188e-16,0.0003062874883195676,2.140575333367061e-14,8.509243613292706e-12,1.054487312741657e-11,0.0001823101194015347,3.0743082580259306e-12,5.184166485922221e-13,0.012502322887556585,1.8991519620832385e-10,5.464064080209461e-14,0.006975166739882777,1.479113547418243e-12,8.468832862395957e-09,9.971101181993546e-11,7.689406989575596e-17,8.781775750323212e-11,6.068966570876285e-13,5.777427364525567e-06,3.165698544310107e-11,9.145697588576884e-06,6.031024212409206e-12,3.419871937759127e-13,2.8654155310655877e-05,0.00014856115755923366,1.9901491354571517e-11,3.752186089473259e-12,4.0253098995027486e-07,1.128644296431579e-11,0.0009348871468041792,4.8489635954804046e-05,1.3298516860326204e-13,1.186085966900975e-11,2.334448522395364e-08,2.0155750052720612e-13,3.76051168794609e-13,1.5069984416739756e-12,0.005685735932112887,3.965230946321153e-14,4.028220177291518e-14,6.644449709548266e-13
25.0,,cc,0.02865003477107615,25.0,2.00087,1.4584467760302236e-08,2.968563636972355e-06,0.3432252404330077,1.1187340129822302e-08,0.0004069849598658732,1.6596445169882512e-07,5.821816825245128e-09,0.001011094954461321,9.223101047735285e-06,1.0532454923294924e-09,1.70354269922384e-09,8.332315178878505e-05,3.7108399317713325e-08,3.211458207332191e-09,0.014038552762647979,0.010888991887954025,1.9610176558852445e-09,0.004728718347172262,5.741565007024178e-09,1.4429850172593486e-08,0.006532583823822901,7.955440053602027e-07,8.741113250805573e-07,3.615106397502861e-08,3.3501136782130456e-10,2.5111123768594726e-09,0.1432994855022777,8.30530676595158e-09,6.680600527063415e-10,1.7205545166273682e-09,4.3280289297899515e-06,2.9758516082999652e-06,0.4222233690655255,2.854397796786226e-08,5.798620643476515e-09,5.641374260678555e-05,2.0807395758013456e-09,4.6701331746026915e-05,3.4100659459727386e-10,2.229823910730536e-05,8.902243258766746e-08,2.3899995347650107e-09,1.3575687428176632e-20,0.001169519020936879,2.542774704956231e-10,1.8981722352106363e-08,1.8890323242661787e-09,0.0011804620435642563,8.550323860076447e-09,2.3597327377166e-09,0.016513809870199438,3.89043329030272e-06,6.408959817175692e-10,0.02128794915285926,1.1054993254092654e-08,1.2521830999694336e-08,7.967757910842714e-09,0.0,1.4898389634738358e-09,2.7280154944991402e-09,7.729640208129611e-05,6.718238907297798e-07,4.269212357163075e-05,2.861749248775932e-08,8.529713950049414e-12,2.536428377942992e-05,0.0001524221829260498,9.367006491115099e-07,9.990723127353077e-09,2.631043000322186e-06,3.011709573362123e-09,0.0005156225305044147,0.00023371623187485785,1.7812369424408662e-09,9.554752723255183e-08,6.313064885497842e-07,2.784312928358595e-09,2.276631898684863e-09,6.010433655533927e-08,0.012207022613464074,4.4597339116740503e-10,5.108749765752008e-10,5.18613530163967e-09
25.0,,cc,0.02322040452907957,25.0,1.99054,1.0658643444913525e-08,1.9666493259728826e-06,0.33686191570771323,8.559119162292377e-09,0.00035378883294088603,1.1999182075546317e-07,4.570508782040082e-09,0.0009844912701123798,6.911987504269982e-06,8.219575774485797e-10,1.3584673434317884e-09,7.702788331408036e-05,3.1269417013697844e-08,2.506426943526706e-09,0.013378649477215022,0.010338715902068108,1.438950283926698e-09,0.003910161298874463,4.605975107629645e-09,9.76846045061466e-09,0.006499728463857909,5.242508950666377e-07,6.235783021418147e-07,2.8585317951833723e-08,2.620009335290789e-10,1.992371833150365e-09,0.14181682203754453,6.200458854749307e-09,5.285260931808047e-10,1.2590324588234577e-09,3.3769023697209756e-06,2.6653510338791093e-06,0.4335225685238158,2.2597855403820858e-08,4.30625190682441e-09,4.4031498348939954e-05,1.6280043077934032e-09,4.152040073952192e-05,2.6363686935721226e-10,2.0528026298748427e-05,8.555560365171543e-08,1.8101506945404192e-09,3.9927664534500154e-22,0.0009776485410783217,1.898668764934075e-10,1.426100395228745e-08,1.5052069887776591e-09,0.0010671349957799966,6.5791105049836004e-09,1.872577626767425e-09,0.016500174710749403,2.7908226007911528e-06,5.091232041082233e-10,0.02113589280235173,8.78377045788993e-09,1.1394094255145492e-08,5.9490400904671376e-09,0.0,1.2156521708897123e-09,2.053113980076021e-09,6.387068623079377e-05,4.770346196738211e-07,3.346600050587889e-05,2.1918840337843648e-08,6.595808854271243e-12,2.261301308244522e-05,0.0001477606254123304,6.813979989100134e-07,7.772713483932259e-09,2.401316675836808e-06,2.2351719683990843e-09,0.000514325656490852,0.00019946448113080447,1.3397315712754666e-09,6.849139440908217e-08,4.743049163257199e-07,2.168655848507527e-09,1.758944538463745e-09,4.450729395648572e-08,0.01146440203290299,3.530491371809682e-10,3.979137276581023e-10,4.167529355317334e-09
25.0,,cc,0.018846084510616166,25.0,1.92735,7.916345846705948e-09,1.3670985387460912e-06,0.3318999804963886,6.54655013620022e-09,0.00031773853458532075,9.475198991013169e-08,3.545152854136824e-09,0.001085926822449957,5.527934589221438e-06,6.400782744938271e-10,1.0849382277285012e-09,6.969637211156933e-05,2.7039234764970645e-08,1.958227992883349e-09,0.013461106548229181,0.009233836598743534,1.0743211551338924e-09,0.0031892370837333373,3.6441414401900083e-09,6.496132867269256e-09,0.0071514730514266895,3.604644459999177e-07,4.843613542440943e-07,2.253869104762565e-08,2.0620518232626074e-10,1.5905628525548648e-09,0.14762020790849772,4.674503362205902e-09,4.1392081100350413e-10,9.324363261263878e-10,2.912014874754309e-06,2.4569052969641546e-06,0.4335046136165981,1.780089673271167e-08,3.3038250916127975e-09,3.619779262460098e-05,1.2815693039161085e-09,4.1730620453220596e-05,2.0535616845052476e-10,1.9913412633572653e-05,8.408249160802941e-08,1.3750943216318889e-09,8.82395390213088e-20,0.0007908694926677258,1.4306576401063598e-10,1.0960981941822894e-08,1.1971230006089462e-09,0.0010329372655503376,5.156805135084179e-09,1.4864699113452508e-09,0.01678709771092614,2.147014278810627e-06,4.01464937924339e-10,0.02148093955397408,6.905387729627935e-09,9.714108002331764e-09,4.550645027770976e-09,0.0,9.947882016153324e-10,1.5486263173064216e-09,5.297830981703446e-05,3.96281874860495e-07,2.737411610716585e-05,1.690527572688876e-08,5.1790756588428294e-12,2.398443915198298e-05,0.00014535163927853974,5.020056213742244e-07,6.133620975483961e-09,2.233427889730915e-06,1.7466567559426422e-09,0.0005691623753665054,0.00017646477539424386,1.0452028700647737e-09,5.3836902133044963e-08,3.5919541101693993e-07,1.676136854674257e-09,1.345485672430345e-09,3.382691325010348e-08,0.011260700439698087,2.78321735908099e-10,3.110093552322772e-10,3.30331799771591e-09
