mass,lifetime,type,Z,mass_final,remnant_mass,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
80.0,3304000.0,hn,0.0286500347710761,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.0232204045290795,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.0188460845106161,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.01530322647093,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.009892250062533,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.0062947699060105,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.004163189861658,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.0027879869206118,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.001874375534896,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.000700620295978,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.0002640369638765,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,0.0001000990162228,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,3.812561042971056e-05,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,3304000.0,hn,5.59474797847092e-06,80.0,2.265859,0.2899479243221914,0.3470084400904481,1.613831225536516e-09,1.501451830506628e-13,1.1830403714157392e-08,0.0181683204193113,0.0029433653855966,0.1892906293475376,1.39181752921469e-07,0.0219493680495879,1.3928119124194976e-05,0.0205380351630347,0.0003131700475893,0.0263354553294251,3.494526052907681e-05,0.0198281321410114,1.0887934560058236e-05,0.0035161511705507,7.126025767999965e-06,0.003175416234968,2.778657127771432e-07,7.637289295522007e-05,2.914802790987237e-06,0.0006359722012977,5.1020236198937846e-05,0.0543235047943265,5.9245573479493615e-05,0.0016430174038099,1.3964073795309052e-05,0.0001120784530533,3.351765745477232e-08,9.65468724507182e-08,5.507136343113255e-11,1.581716214771821e-09,1.3319620844223708e-12,2.687565711360073e-11,3.4681982995925116e-16,6.1037204263177705e-15,1.5513407318628584e-16,1.0248119660332775e-16,3.211496902664981e-18,3.749234967382482e-17,1.111816412567452e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
